time,altitude,distance,grade,heartrate,cadence,velocity,lat,long,power
4783,24,38.4381,9.1,118,80,5.3,44.374957,8.624415,462.9342881
4784,24.6,38.443,9.2,122,77,5.2,44.37492,8.624471,457.8760879
4785,25.2,38.4478,10.3,127,75,5,44.374876,8.62453,486.5251588
4786,25.6,38.4526,8.2,130,75,4.9,44.374837,8.62457,386.3681275
4787,26,38.4575,7.2,133,75,4.9,44.374794,8.624604,343.4990296
4788,26.2,38.4624,7.2,137,76,4.9,44.374753,8.624641,343.4990296
4789,26.6,38.4672,7.3,139,76,4.8,44.374713,8.624671,339.9620821
4790,27,38.472,9.4,142,75,4.8,44.374675,8.624693,428.007508
4791,27.4,38.4768,8.4,144,75,4.8,44.374635,8.624709,386.1393227
4792,28,38.4816,8.5,145,73,4.8,44.374588,8.624731,390.3311205
4793,28.2,38.4862,8.5,147,73,4.8,44.37454,8.624746,390.3311205
4794,28.6,38.4909,7.5,150,72,4.7,44.374496,8.624756,340.4085101
4795,29,38.4956,7.4,152,73,4.7,44.374448,8.624764,336.2941707
4796,29.4,38.5003,7.5,153,73,4.7,44.374403,8.624758,340.4085101
4797,29.6,38.505,6.5,154,72,4.7,44.374362,8.624754,299.2250772
4798,30,38.5096,6.5,155,72,4.7,44.374317,8.62475,299.2250772
4799,30.2,38.5142,6.4,156,72,4.7,44.374276,8.624749,295.1020601
4800,30.6,38.5189,6.3,157,73,4.7,44.374233,8.624746,290.9782414
4801,30.8,38.5237,7.3,158,74,4.7,44.374187,8.624747,332.1789097
